-------------------- starting training ---------------------
finishing episode #1553; episode reward: 0.9405143770168941
finishing episode #1554; episode reward: 0.9778788892362648
finishing episode #1555; episode reward: 0.9878769543882303
finishing episode #1556; episode reward: 0.9274324326400548
finishing episode #1557; episode reward: 0.9304460753534036
finishing episode #1558; episode reward: 0.9072667878480479
finishing episode #1559; episode reward: 0.8757103564956135
finishing episode #1560; episode reward: 0.8971573360090681
finishing episode #1561; episode reward: 0.9389094403826184
finishing episode #1562; episode reward: 0.8886465332493283
finishing episode #1563; episode reward: 0.9037744445283571
finishing episode #1564; episode reward: 0.9803242736199781
finishing episode #1565; episode reward: 0.8072329833167384
finishing episode #1566; episode reward: 0.8919049730684134
finishing episode #1567; episode reward: 1.0634098089456552
finishing episode #1568; episode reward: 1.0374993580264342
finishing episode #1569; episode reward: 0.8822121749395107
finishing episode #1570; episode reward: 0.9525100228762067
finishing episode #1571; episode reward: 0.9845019849998835
finishing episode #1572; episode reward: 0.9877965537190534
finishing episode #1573; episode reward: 0.9692766925859876
finishing episode #1574; episode reward: 1.0120850661293965
finishing episode #1575; episode reward: 0.9786179400242875
finishing episode #1576; episode reward: 1.0142325092725428
finishing episode #1577; episode reward: 0.969111320103832
finishing episode #1578; episode reward: 1.008789765692763
finishing episode #1579; episode reward: 0.9720143332861934
finishing episode #1580; episode reward: 0.9918723451830991
finishing episode #1581; episode reward: 1.0635694476180495
finishing episode #1582; episode reward: 0.9990232724736494
finishing episode #1583; episode reward: 1.089295886303586
finishing episode #1584; episode reward: 1.0364899501820561
finishing episode #1585; episode reward: 0.9287786079210537
finishing episode #1586; episode reward: 1.0150252680605814
finishing episode #1587; episode reward: 0.9450160612437278
finishing episode #1588; episode reward: 1.0072582097135938
finishing episode #1589; episode reward: 0.9298075813606193
finishing episode #1590; episode reward: 0.97561985231963
finishing episode #1591; episode reward: 0.9890960136634336
finishing episode #1592; episode reward: 1.0114863917222814
finishing episode #1593; episode reward: 1.0193879782456152
finishing episode #1594; episode reward: 1.0320723222954111
finishing episode #1595; episode reward: 0.9594945143444167
finishing episode #1596; episode reward: 1.126353172188943
finishing episode #1597; episode reward: 1.0314696341346998
finishing episode #1598; episode reward: 0.9899461893872082
finishing episode #1599; episode reward: 1.063851204165351
finishing episode #1600; episode reward: 0.9510371494371427
finishing episode #1601; episode reward: 1.0657691616588423
finishing episode #1602; episode reward: 1.034571727829993
finishing episode #1603; episode reward: 1.0807142310625095
finishing episode #1604; episode reward: 1.0138686568860233
finishing episode #1605; episode reward: 0.96800762740244
finishing episode #1606; episode reward: 1.00960410895994
finishing episode #1607; episode reward: 0.8136189069461156
finishing episode #1608; episode reward: 1.092673129198446
finishing episode #1609; episode reward: 0.8296378279239784
finishing episode #1610; episode reward: 1.0292770602938854
finishing episode #1611; episode reward: 0.891804604270185
finishing episode #1612; episode reward: 0.8153700979938542
finishing episode #1613; episode reward: 1.036933517883993
finishing episode #1614; episode reward: 0.7293281243369808
finishing episode #1615; episode reward: 0.9214954692780287
finishing episode #1616; episode reward: 0.9354710435609866
finishing episode #1617; episode reward: 1.0497578777910581
finishing episode #1618; episode reward: 1.0281306281702234
finishing episode #1619; episode reward: 0.973313899894913
finishing episode #1620; episode reward: 0.9500591340111028
finishing episode #1621; episode reward: 0.9201412694105797
finishing episode #1622; episode reward: 0.8828528543634626
finishing episode #1623; episode reward: 1.011547028746627
finishing episode #1624; episode reward: 1.032512829585777
finishing episode #1625; episode reward: 1.0109297354888427
finishing episode #1626; episode reward: 0.993215070834278
finishing episode #1627; episode reward: 0.9876417338772184
finishing episode #1628; episode reward: 0.8612035977535242
finishing episode #1629; episode reward: 0.989639558803191
finishing episode #1630; episode reward: 0.9241741663441709
finishing episode #1631; episode reward: 0.9871346269206827
finishing episode #1632; episode reward: 1.0236636910751908
finishing episode #1633; episode reward: 0.9856877207569915
finishing episode #1634; episode reward: 1.01369408618477
finishing episode #1635; episode reward: 0.9633261182008909
finishing episode #1636; episode reward: 1.025930333689193
finishing episode #1637; episode reward: 1.004136081151534
finishing episode #1638; episode reward: 1.0168580101614002
finishing episode #1639; episode reward: 0.9951725171909476
finishing episode #1640; episode reward: 1.0590412471906432
finishing episode #1641; episode reward: 1.027517015929114
finishing episode #1642; episode reward: 1.0020306439701976
finishing episode #1643; episode reward: 0.9266882006457133
finishing episode #1644; episode reward: 1.0045414170060032
finishing episode #1645; episode reward: 1.0187431648283582
finishing episode #1646; episode reward: 0.923507328237618
finishing episode #1647; episode reward: 0.9775251629824304
finishing episode #1648; episode reward: 1.0238681537419558
finishing episode #1649; episode reward: 0.936656483043166
finishing episode #1650; episode reward: 1.0062892316076235
finishing episode #1651; episode reward: 1.016878629656789
finishing episode #1652; episode reward: 0.9746735911416908
finishing episode #1653; episode reward: 0.9307429097037095
finishing episode #1654; episode reward: 0.9109188140655292
finishing episode #1655; episode reward: 0.9255219997053199
finishing episode #1656; episode reward: 0.8957121841478589
finishing episode #1657; episode reward: 0.9499869982413368
finishing episode #1658; episode reward: 0.8872063117778952
finishing episode #1659; episode reward: 0.920437768506671
finishing episode #1660; episode reward: 0.9195313525822707
finishing episode #1661; episode reward: 0.9607100201771228
finishing episode #1662; episode reward: 0.9794646673791614
finishing episode #1663; episode reward: 1.021952920707438
finishing episode #1664; episode reward: 0.9188097730355315
finishing episode #1665; episode reward: 0.899277815400223
finishing episode #1666; episode reward: 0.9421259684995251
finishing episode #1667; episode reward: 0.9326170749614322
finishing episode #1668; episode reward: 0.9219375198219626
finishing episode #1669; episode reward: 1.0055404874070604
finishing episode #1670; episode reward: 0.9585928297427205
finishing episode #1671; episode reward: 0.938534551665433
finishing episode #1672; episode reward: 0.9524906881800964
finishing episode #1673; episode reward: 0.9145974199484037
finishing episode #1674; episode reward: 0.8681776904100164
finishing episode #1675; episode reward: 0.9484367186699307
finishing episode #1676; episode reward: 0.9711845763455947
finishing episode #1677; episode reward: 0.9409509443697522
finishing episode #1678; episode reward: 0.8767921966797385
finishing episode #1679; episode reward: 0.8422406704802959
finishing episode #1680; episode reward: 0.9878359892046049
finishing episode #1681; episode reward: 0.8285337019457317
finishing episode #1682; episode reward: 0.9329954295403824
finishing episode #1683; episode reward: 0.9432193514456895
finishing episode #1684; episode reward: 0.9129243894689048
finishing episode #1685; episode reward: 0.8806610268940669
finishing episode #1686; episode reward: 0.9830891101375459
finishing episode #1687; episode reward: 0.8893688163620075
finishing episode #1688; episode reward: 0.9196933805096649
finishing episode #1689; episode reward: 0.9643424241867367
finishing episode #1690; episode reward: 0.8940948331263361
finishing episode #1691; episode reward: 1.0374668133926814
finishing episode #1692; episode reward: 1.109632906995008
finishing episode #1693; episode reward: 0.9756742269926567
finishing episode #1694; episode reward: 0.8834864283059806
finishing episode #1695; episode reward: 0.9879193849901098
finishing episode #1696; episode reward: 0.9613349103005209
finishing episode #1697; episode reward: 0.8036014798813035
finishing episode #1698; episode reward: 1.0372517496486273
finishing episode #1699; episode reward: 1.008834508176358
finishing episode #1700; episode reward: 0.9080357147033155
finishing episode #1701; episode reward: 0.8312458181808948
finishing episode #1702; episode reward: 0.971051907874508
finishing episode #1703; episode reward: 0.9252422631057526
finishing episode #1704; episode reward: 0.947987411355939
finishing episode #1705; episode reward: 1.0078088644542695
finishing episode #1706; episode reward: 0.8969285195205359
finishing episode #1707; episode reward: 0.8906235061679865
finishing episode #1708; episode reward: 0.9543052150851049
finishing episode #1709; episode reward: 1.0910029654696356
finishing episode #1710; episode reward: 1.1175685859723958
finishing episode #1711; episode reward: 0.8759036691589835
finishing episode #1712; episode reward: 0.919178653499349
finishing episode #1713; episode reward: 1.0478268099505317
finishing episode #1714; episode reward: 0.9113192388403857
finishing episode #1715; episode reward: 0.9741018676799778
finishing episode #1716; episode reward: 0.9076156556706775
finishing episode #1717; episode reward: 1.0196677039392052
finishing episode #1718; episode reward: 0.9639411137726344
finishing episode #1719; episode reward: 0.8711948616530132
finishing episode #1720; episode reward: 0.9163925481332553
finishing episode #1721; episode reward: 0.977901172504352
finishing episode #1722; episode reward: 0.8287528788995101
finishing episode #1723; episode reward: 1.063771318802425
finishing episode #1724; episode reward: 1.0427395234078867
finishing episode #1725; episode reward: 0.9517744306109178
finishing episode #1726; episode reward: 1.0464646322040296
finishing episode #1727; episode reward: 1.058688731906651
finishing episode #1728; episode reward: 0.9994035722573533
finishing episode #1729; episode reward: 0.9969528220719003
finishing episode #1730; episode reward: 0.9790427241236951
finishing episode #1731; episode reward: 1.029713550113688
finishing episode #1732; episode reward: 0.9546570692670759
finishing episode #1733; episode reward: 1.0590688274651137
finishing episode #1734; episode reward: 0.8687563274037576
finishing episode #1735; episode reward: 0.7677410121351876
finishing episode #1736; episode reward: 0.9158581804095963
finishing episode #1737; episode reward: 1.022209389259909
finishing episode #1738; episode reward: 1.0759269404390155
finishing episode #1739; episode reward: 0.874022343451669
finishing episode #1740; episode reward: 0.9456393459269511
finishing episode #1741; episode reward: 0.9377189277777306
finishing episode #1742; episode reward: 0.8481553102528635
finishing episode #1743; episode reward: 0.9355712693681436
finishing episode #1744; episode reward: 0.9797593361557527
finishing episode #1745; episode reward: 0.918111012921201
finishing episode #1746; episode reward: 1.0301133008928876
finishing episode #1747; episode reward: 1.0950079888720547
finishing episode #1748; episode reward: 1.0489997836719165
finishing episode #1749; episode reward: 0.8646432531492202
finishing episode #1750; episode reward: 0.8410573980473606
finishing episode #1751; episode reward: 0.9944134519224191
finishing episode #1752; episode reward: 1.0398981840351038
finishing episode #1753; episode reward: 0.9672382711385419
finishing episode #1754; episode reward: 0.87748959331444
finishing episode #1755; episode reward: 0.8383695519344949
finishing episode #1756; episode reward: 1.0171674175060872
finishing episode #1757; episode reward: 0.9790108478552338
finishing episode #1758; episode reward: 0.9643969710560223
finishing episode #1759; episode reward: 1.087292226815876
finishing episode #1760; episode reward: 1.0018515055102681
finishing episode #1761; episode reward: 0.984042454637632
finishing episode #1762; episode reward: 0.9123686935120082
finishing episode #1763; episode reward: 0.9615017772738911
finishing episode #1764; episode reward: 0.8532230341630029
finishing episode #1765; episode reward: 0.8901019589952662
finishing episode #1766; episode reward: 0.7887906817932403
finishing episode #1767; episode reward: 0.8917256222589557
finishing episode #1768; episode reward: 0.7730383975497734
finishing episode #1769; episode reward: 0.9118064290783807
finishing episode #1770; episode reward: 0.9157068785187573
finishing episode #1771; episode reward: 0.9359550341143537
finishing episode #1772; episode reward: 1.0074603225732717
finishing episode #1773; episode reward: 0.638501774029903
finishing episode #1774; episode reward: 0.7462966494510543
finishing episode #1775; episode reward: 0.6948375607734419
finishing episode #1776; episode reward: 0.800449714969472
finishing episode #1777; episode reward: 0.9366591500062902
finishing episode #1778; episode reward: 0.7938246256817163
finishing episode #1779; episode reward: 1.137950056404491
finishing episode #1780; episode reward: 1.1327168402052903
finishing episode #1781; episode reward: 0.8309592021993935
finishing episode #1782; episode reward: 0.8333407613987126
finishing episode #1783; episode reward: 1.0418968565092794
finishing episode #1784; episode reward: 0.863295339417984
finishing episode #1785; episode reward: 1.1118641864629477
finishing episode #1786; episode reward: 0.9083224304692338
finishing episode #1787; episode reward: 0.9419268391031842
finishing episode #1788; episode reward: 0.972556597224027
finishing episode #1789; episode reward: 1.0856130944546558
finishing episode #1790; episode reward: 0.9368157684658972
finishing episode #1791; episode reward: 0.9192389449032324
finishing episode #1792; episode reward: 0.9345986361398692
finishing episode #1793; episode reward: 0.8819763385271568
finishing episode #1794; episode reward: 0.8726548978026747
finishing episode #1795; episode reward: 0.8394403795726623
finishing episode #1796; episode reward: 0.9342434536901183
finishing episode #1797; episode reward: 0.8883900218873456
finishing episode #1798; episode reward: 0.9982512133803945
finishing episode #1799; episode reward: 0.9870841862744806
finishing episode #1800; episode reward: 0.9862759002910314
finishing episode #1801; episode reward: 1.0201934067796312
finishing episode #1802; episode reward: 0.8877675428866446
finishing episode #1803; episode reward: 0.9020637760681712
finishing episode #1804; episode reward: 0.9174903401438484
finishing episode #1805; episode reward: 0.9500008190350826
finishing episode #1806; episode reward: 1.0105710819970397
finishing episode #1807; episode reward: 1.0189054749388824
finishing episode #1808; episode reward: 0.877453536205396
finishing episode #1809; episode reward: 0.8527042913767434
finishing episode #1810; episode reward: 0.9228764782268817
finishing episode #1811; episode reward: 0.9194508358771537
finishing episode #1812; episode reward: 0.8965474284649226
finishing episode #1813; episode reward: 0.9920048890131458
finishing episode #1814; episode reward: 0.9280635435563365
finishing episode #1815; episode reward: 0.9573111747172534
finishing episode #1816; episode reward: 0.9459258817016915
finishing episode #1817; episode reward: 0.9776395997050311
finishing episode #1818; episode reward: 0.9578291938738895
finishing episode #1819; episode reward: 0.8840176892895006
finishing episode #1820; episode reward: 0.8958417040278682
finishing episode #1821; episode reward: 0.9622323416642248
finishing episode #1822; episode reward: 0.9748553755562523
finishing episode #1823; episode reward: 0.9821716440072458
finishing episode #1824; episode reward: 0.9726026651008017
finishing episode #1825; episode reward: 0.9431426651885423
finishing episode #1826; episode reward: 1.01791930488347
finishing episode #1827; episode reward: 1.0091176866166531
finishing episode #1828; episode reward: 0.8491125895125803
finishing episode #1829; episode reward: 0.8913908360811028
finishing episode #1830; episode reward: 0.983517117773816
finishing episode #1831; episode reward: 0.9060066875571048
finishing episode #1832; episode reward: 0.8065104370949103
finishing episode #1833; episode reward: 1.1768042356269106
finishing episode #1834; episode reward: 0.9681021929406097
finishing episode #1835; episode reward: 0.919670528716381
finishing episode #1836; episode reward: 0.8940712600519503
finishing episode #1837; episode reward: 1.0445170844061926
finishing episode #1838; episode reward: 0.879029564027458
finishing episode #1839; episode reward: 0.8813925073264061
finishing episode #1840; episode reward: 0.9205025089322361
finishing episode #1841; episode reward: 1.0646075712440348
finishing episode #1842; episode reward: 0.9429536315917043
finishing episode #1843; episode reward: 0.9692990978499888
finishing episode #1844; episode reward: 1.1213217944224456
finishing episode #1845; episode reward: 0.9583317802210221
finishing episode #1846; episode reward: 0.8505058928305526
finishing episode #1847; episode reward: 1.0195331341730178
finishing episode #1848; episode reward: 0.9921891848298046
finishing episode #1849; episode reward: 0.852830917882686
finishing episode #1850; episode reward: 1.0504178093194276
finishing episode #1851; episode reward: 1.0063932445252641
finishing episode #1852; episode reward: 0.8852759552638269
finishing episode #1853; episode reward: 0.8704579411968649
finishing episode #1854; episode reward: 0.7922142367191845
finishing episode #1855; episode reward: 0.9369108820944729
finishing episode #1856; episode reward: 0.9492651351769733
finishing episode #1857; episode reward: 0.962489988989007
finishing episode #1858; episode reward: 0.9310684148473233
finishing episode #1859; episode reward: 1.0236072158934095
finishing episode #1860; episode reward: 1.0038845485819374
finishing episode #1861; episode reward: 0.9416855210129608
finishing episode #1862; episode reward: 0.9680402749771375
finishing episode #1863; episode reward: 1.0299476181981857
finishing episode #1864; episode reward: 1.0121334885487758
finishing episode #1865; episode reward: 0.9518573658236256
finishing episode #1866; episode reward: 1.0061412497579845
finishing episode #1867; episode reward: 0.9817530790968487
finishing episode #1868; episode reward: 0.8822259379367269
finishing episode #1869; episode reward: 1.053633749599901
finishing episode #1870; episode reward: 0.9782835393330727
finishing episode #1871; episode reward: 1.0031438972073872
finishing episode #1872; episode reward: 1.0161985194414744
finishing episode #1873; episode reward: 0.9545405411249588
finishing episode #1874; episode reward: 0.9654834956306864
finishing episode #1875; episode reward: 0.949018980278783
finishing episode #1876; episode reward: 1.012063401381428
finishing episode #1877; episode reward: 1.0364204563788872
finishing episode #1878; episode reward: 1.006394747971214
finishing episode #1879; episode reward: 0.9176022425332215
finishing episode #1880; episode reward: 1.043305198183
finishing episode #1881; episode reward: 1.0204087809543885
finishing episode #1882; episode reward: 0.9294966609056071
finishing episode #1883; episode reward: 1.0548167406549722
finishing episode #1884; episode reward: 1.1188248217983925
finishing episode #1885; episode reward: 1.0426533739694315
finishing episode #1886; episode reward: 0.9690900463124095
finishing episode #1887; episode reward: 1.0455451510503628
finishing episode #1888; episode reward: 1.0408787931239654
finishing episode #1889; episode reward: 0.805719766822085
finishing episode #1890; episode reward: 1.0387933930803397
finishing episode #1891; episode reward: 0.8905446270781232
finishing episode #1892; episode reward: 1.0428500705043076
finishing episode #1893; episode reward: 1.0285780451167357
finishing episode #1894; episode reward: 0.9494304433490253
finishing episode #1895; episode reward: 1.0526936372710316
finishing episode #1896; episode reward: 0.9884942825589619
finishing episode #1897; episode reward: 0.8839951016101018
finishing episode #1898; episode reward: 0.9413301922455104
finishing episode #1899; episode reward: 0.9683786143075682
finishing episode #1900; episode reward: 0.9097953400453657
finishing episode #1901; episode reward: 0.8765985070800902
finishing episode #1902; episode reward: 0.9793462822543196
finishing episode #1903; episode reward: 1.0439642523255237
finishing episode #1904; episode reward: 0.9706527015354252
finishing episode #1905; episode reward: 0.9719850678027663
finishing episode #1906; episode reward: 0.940720517819376
finishing episode #1907; episode reward: 0.9676775916124736
finishing episode #1908; episode reward: 1.0173758489172804
finishing episode #1909; episode reward: 0.9508321476705517
finishing episode #1910; episode reward: 1.0258932162838823
finishing episode #1911; episode reward: 0.9922217628641666
finishing episode #1912; episode reward: 0.9421213032032963
finishing episode #1913; episode reward: 0.8567057923331522
finishing episode #1914; episode reward: 1.051747967509732
finishing episode #1915; episode reward: 0.9583101062206328
finishing episode #1916; episode reward: 0.951148913437411
finishing episode #1917; episode reward: 0.9901683156699753
finishing episode #1918; episode reward: 0.9667307637182527
finishing episode #1919; episode reward: 0.9776983687884861
finishing episode #1920; episode reward: 0.9510739101220909
finishing episode #1921; episode reward: 1.0473182766307878
finishing episode #1922; episode reward: 0.980465519212458
finishing episode #1923; episode reward: 1.0581074846508711
finishing episode #1924; episode reward: 1.0367645290182272
finishing episode #1925; episode reward: 0.9706558984418833
finishing episode #1926; episode reward: 1.0773837013948078
finishing episode #1927; episode reward: 0.9249801362844668
finishing episode #1928; episode reward: 0.8969105064998635
finishing episode #1929; episode reward: 1.0932257132589671
finishing episode #1930; episode reward: 1.0735823510894007
finishing episode #1931; episode reward: 1.1109838712930677
finishing episode #1932; episode reward: 1.1752256526301021
finishing episode #1933; episode reward: 0.9686095672745378
finishing episode #1934; episode reward: 1.1267620610429463
finishing episode #1935; episode reward: 1.0822082161695663
finishing episode #1936; episode reward: 0.9162019189918504
finishing episode #1937; episode reward: 1.0748757886248637
finishing episode #1938; episode reward: 0.8350606186421986
finishing episode #1939; episode reward: 0.9333597250522855
finishing episode #1940; episode reward: 1.0397267227941733
finishing episode #1941; episode reward: 0.9662465528600771
finishing episode #1942; episode reward: 1.0593864009490002
finishing episode #1943; episode reward: 1.0083052948831788
finishing episode #1944; episode reward: 0.9952202241598275
finishing episode #1945; episode reward: 0.9821040636736581
finishing episode #1946; episode reward: 0.9597538791007286
finishing episode #1947; episode reward: 1.0318757992344718
finishing episode #1948; episode reward: 0.8547298640745868
finishing episode #1949; episode reward: 1.0936730489001092
finishing episode #1950; episode reward: 1.0564656673999173
finishing episode #1951; episode reward: 1.0578628473161693
finishing episode #1952; episode reward: 0.8911455075283063
finishing episode #1953; episode reward: 0.954675091530432
finishing episode #1954; episode reward: 1.0680637880322652
finishing episode #1955; episode reward: 0.9837784336862625
finishing episode #1956; episode reward: 1.039262087400601
finishing episode #1957; episode reward: 1.0697172002025535
finishing episode #1958; episode reward: 1.0595535395851579
finishing episode #1959; episode reward: 0.9525946053817782
finishing episode #1960; episode reward: 0.9981058189793942
finishing episode #1961; episode reward: 1.0292503243328617
finishing episode #1962; episode reward: 0.9839357197633212
finishing episode #1963; episode reward: 1.019786516649536
finishing episode #1964; episode reward: 0.977843029822168
finishing episode #1965; episode reward: 0.9373588875651415
finishing episode #1966; episode reward: 0.8919061265659747
finishing episode #1967; episode reward: 0.9644100288909476
finishing episode #1968; episode reward: 0.9896705297584285
finishing episode #1969; episode reward: 0.9206339247571841
finishing episode #1970; episode reward: 0.9440755841864129
finishing episode #1971; episode reward: 0.9505068362316845
finishing episode #1972; episode reward: 0.9796035090436738
finishing episode #1973; episode reward: 0.9921567951239767
finishing episode #1974; episode reward: 0.9670936699228068
finishing episode #1975; episode reward: 0.875555190583982
finishing episode #1976; episode reward: 0.9597343318516851
finishing episode #1977; episode reward: 0.9877410985777969
finishing episode #1978; episode reward: 1.1400770118993413
finishing episode #1979; episode reward: 0.9843676447323889
finishing episode #1980; episode reward: 1.115597204819705
finishing episode #1981; episode reward: 1.0093889290170601
finishing episode #1982; episode reward: 1.0008575076001245
finishing episode #1983; episode reward: 1.0685418842085048
finishing episode #1984; episode reward: 0.9154036286791187
finishing episode #1985; episode reward: 1.0362630202055751
finishing episode #1986; episode reward: 1.091788890253512
finishing episode #1987; episode reward: 0.985807886753337
finishing episode #1988; episode reward: 0.9821231738573597
finishing episode #1989; episode reward: 1.0603535623057776
finishing episode #1990; episode reward: 0.9902988881076924
finishing episode #1991; episode reward: 0.9371354193684459
finishing episode #1992; episode reward: 1.0421611646492948
finishing episode #1993; episode reward: 1.0331067134853797
finishing episode #1994; episode reward: 1.0117018131479103
finishing episode #1995; episode reward: 1.0690981527776136
finishing episode #1996; episode reward: 1.0385831949687447
finishing episode #1997; episode reward: 0.9523517002967247
finishing episode #1998; episode reward: 1.0946222135054222
finishing episode #1999; episode reward: 1.092882981718106
finishing episode #2000; episode reward: 1.0432453971759659
finishing episode #2001; episode reward: 1.070543367775151
finishing episode #2002; episode reward: 1.1005462943841944
finishing episode #2003; episode reward: 1.0819268804729456
finishing episode #2004; episode reward: 1.0565403843309986
finishing episode #2005; episode reward: 0.9650135305249931
finishing episode #2006; episode reward: 1.0486311015340442
finishing episode #2007; episode reward: 1.0487267664043691
finishing episode #2008; episode reward: 0.9492554805227037
finishing episode #2009; episode reward: 1.028619709477978
finishing episode #2010; episode reward: 0.9863554498051126
finishing episode #2011; episode reward: 0.9169001914252232
finishing episode #2012; episode reward: 1.031512905681375
finishing episode #2013; episode reward: 1.0199626223813265
finishing episode #2014; episode reward: 0.9720200418340883
finishing episode #2015; episode reward: 0.9645800684726904
finishing episode #2016; episode reward: 0.9834421576228585
finishing episode #2017; episode reward: 0.9854863882830553
finishing episode #2018; episode reward: 1.0420829222104904
finishing episode #2019; episode reward: 0.9931642652504223
finishing episode #2020; episode reward: 0.9322218674280488
finishing episode #2021; episode reward: 0.9925140899674341
finishing episode #2022; episode reward: 1.033489367653824
finishing episode #2023; episode reward: 0.9872171366901155
finishing episode #2024; episode reward: 1.0151320088923694
finishing episode #2025; episode reward: 0.9967555507197197
finishing episode #2026; episode reward: 0.9292816889911988
finishing episode #2027; episode reward: 0.9919599126163741
finishing episode #2028; episode reward: 0.9294541045979915
finishing episode #2029; episode reward: 0.9592630036733014
finishing episode #2030; episode reward: 0.9139551426979821
finishing episode #2031; episode reward: 0.9633806734983216
finishing episode #2032; episode reward: 0.9186493481202902
finishing episode #2033; episode reward: 1.0090601564903123
finishing episode #2034; episode reward: 1.0372057069277059
finishing episode #2035; episode reward: 1.0047137975178395
finishing episode #2036; episode reward: 0.9921180582992079
finishing episode #2037; episode reward: 0.9977369037674165
finishing episode #2038; episode reward: 1.0085242142168696
finishing episode #2039; episode reward: 1.0133412799588348
finishing episode #2040; episode reward: 0.8981148597830184
finishing episode #2041; episode reward: 0.8858476659088628
finishing episode #2042; episode reward: 0.9779721356538369
finishing episode #2043; episode reward: 0.8744964516806004
finishing episode #2044; episode reward: 0.9604953609817384
finishing episode #2045; episode reward: 1.0311684579679072
finishing episode #2046; episode reward: 0.9337132350003687
finishing episode #2047; episode reward: 1.0356711767318896
finishing episode #2048; episode reward: 1.0083535764817477
finishing episode #2049; episode reward: 0.9787145475556721
finishing episode #2050; episode reward: 0.9628616356330577
finishing episode #2051; episode reward: 0.9802125611838923
finishing episode #2052; episode reward: 0.9243095452459932
finishing episode #2053; episode reward: 1.00902335052715
finishing episode #2054; episode reward: 1.0082948515792192
finishing episode #2055; episode reward: 0.9726863948081765
finishing episode #2056; episode reward: 1.0029274279420008
finishing episode #2057; episode reward: 1.0207841226959071
finishing episode #2058; episode reward: 1.093422357105994
finishing episode #2059; episode reward: 0.9863464173510649
finishing episode #2060; episode reward: 1.0115021326382552
finishing episode #2061; episode reward: 0.958148802212829
finishing episode #2062; episode reward: 0.8461404301341275
finishing episode #2063; episode reward: 1.1209978545703745
finishing episode #2064; episode reward: 1.01701836988201
finishing episode #2065; episode reward: 1.0188843962874832
finishing episode #2066; episode reward: 0.994530121816941
finishing episode #2067; episode reward: 1.0579466690099402
finishing episode #2068; episode reward: 1.084431010889038
finishing episode #2069; episode reward: 1.0536652093152834
finishing episode #2070; episode reward: 1.0444354209562783
finishing episode #2071; episode reward: 0.9519102339759185
finishing episode #2072; episode reward: 1.027267534887918
finishing episode #2073; episode reward: 0.9490754315626512
finishing episode #2074; episode reward: 1.0892095449210564
finishing episode #2075; episode reward: 1.0721141437533812
finishing episode #2076; episode reward: 1.0359287542771969
finishing episode #2077; episode reward: 1.102150142919431
finishing episode #2078; episode reward: 1.0093935144630541
finishing episode #2079; episode reward: 1.0701043457753554
finishing episode #2080; episode reward: 0.9923456542978637
finishing episode #2081; episode reward: 1.001634536789478
finishing episode #2082; episode reward: 0.9288791960925007
finishing episode #2083; episode reward: 0.9374898005881798
finishing episode #2084; episode reward: 1.047653908184282
finishing episode #2085; episode reward: 1.0274986993722215
finishing episode #2086; episode reward: 0.9673486367028877
finishing episode #2087; episode reward: 1.0014814592010448
finishing episode #2088; episode reward: 1.0037042872597222
finishing episode #2089; episode reward: 0.9883888539243405
finishing episode #2090; episode reward: 0.955894475693686
finishing episode #2091; episode reward: 0.9763749263835858
finishing episode #2092; episode reward: 0.9722020828949969
finishing episode #2093; episode reward: 1.035351369231209
finishing episode #2094; episode reward: 1.032554274387778
finishing episode #2095; episode reward: 0.908675717835208
finishing episode #2096; episode reward: 0.8673731857792513
finishing episode #2097; episode reward: 0.8637139617699511
finishing episode #2098; episode reward: 1.0513578781653692
finishing episode #2099; episode reward: 0.9917427300373183
finishing episode #2100; episode reward: 1.0404015500214834
finishing episode #2101; episode reward: 1.0382378657783728
finishing episode #2102; episode reward: 0.9865706012760649
finishing episode #2103; episode reward: 1.0486145772124225
finishing episode #2104; episode reward: 1.0600255915638126
finishing episode #2105; episode reward: 1.0415753342245448
finishing episode #2106; episode reward: 1.0552729584007285
finishing episode #2107; episode reward: 0.9856717031222046
finishing episode #2108; episode reward: 0.9872678871027258
finishing episode #2109; episode reward: 1.082560743723421
finishing episode #2110; episode reward: 1.086938606191155
finishing episode #2111; episode reward: 0.8122673282854384
finishing episode #2112; episode reward: 0.8564454535487683
finishing episode #2113; episode reward: 0.9816655520546527
finishing episode #2114; episode reward: 1.0066690334880495
finishing episode #2115; episode reward: 1.1197164939367867
finishing episode #2116; episode reward: 1.0057944036815378
finishing episode #2117; episode reward: 0.915840751302427
finishing episode #2118; episode reward: 1.0687960186585028
finishing episode #2119; episode reward: 1.0693760366823515
finishing episode #2120; episode reward: 0.9035732127227865
finishing episode #2121; episode reward: 1.0222204742920504
finishing episode #2122; episode reward: 1.1380987854093423
finishing episode #2123; episode reward: 0.9472162793178268
finishing episode #2124; episode reward: 1.0591763987683103
finishing episode #2125; episode reward: 0.99911997620917
finishing episode #2126; episode reward: 0.8982126393713358
finishing episode #2127; episode reward: 0.9681263225854436
finishing episode #2128; episode reward: 0.9494768936829957
finishing episode #2129; episode reward: 0.9653445672557102
finishing episode #2130; episode reward: 1.0267489760863318
finishing episode #2131; episode reward: 1.0039671084989157
finishing episode #2132; episode reward: 0.9916115594076577
finishing episode #2133; episode reward: 1.0455021038347154
finishing episode #2134; episode reward: 0.8970156703051002
finishing episode #2135; episode reward: 1.045996437755892
finishing episode #2136; episode reward: 1.0403108414078766
finishing episode #2137; episode reward: 1.0337321937980777
finishing episode #2138; episode reward: 1.0684109851097332
